relation,similarity,window1,window2,topic_id
continued,0.09668641531232428,3,4,21
continued,0.07585229359013472,3,4,22
continued,-0.08003434314769094,3,4,23
continued,0.19003964835541987,3,4,24
continued,0.17504718877517503,3,4,25
continued,0.2107728013371441,3,4,26
continued,0.16142167704561317,3,4,27
continued,0.1354061089744672,3,4,28
continued,0.05072163432652003,3,4,29
continued,0.07983855004651633,3,4,30
continued,0.07762198071482616,3,4,31
continued,0.15274813720392086,3,4,32
continued,0.15405022220237774,3,4,33
continued,0.12113611427825426,3,4,34
continued,0.15474705230110558,3,4,35
continued,0.06168715023214937,3,4,36
continued,0.1599800219260704,3,4,37
continued,0.20267477148135282,3,4,38
continued,0.18530379885033213,3,4,39
continued,0.11418259065311569,3,4,40
continued,0.14854646226630744,3,4,41
continued,0.11354281709803696,3,4,42
continued,0.02650741666495187,3,4,43
continued,0.17714681069128876,3,4,44
continued,0.08580309062411885,3,4,45
continued,0.10004274613734097,3,4,46
continued,0.05769562044682494,3,4,47
continued,0.09343928390078636,3,4,48
continued,0.23347980698937382,3,4,49
continued,0.07852736655066209,4,5,0
continued,0.173125704508778,4,5,1
continued,0.19733429781631598,4,5,2
continued,0.17459101600777505,4,5,3
continued,0.09150729431570585,4,5,4
continued,0.05503809430016937,4,5,5
continued,0.12323525595807973,4,5,6
continued,0.08896312585651872,4,5,7
continued,0.049937161941086564,4,5,8
continued,0.12557195973429072,4,5,9
continued,0.16135034731296463,4,5,10
continued,0.10066710481131193,4,5,11
continued,0.1258112721055581,4,5,12
continued,0.10629448348313238,4,5,13
continued,0.05186078494259733,4,5,14
continued,0.07372904269527493,4,5,15
continued,0.01040737099138019,4,5,16
continued,0.10149352523797973,4,5,17
continued,0.18061744275244795,4,5,18
continued,0.13478849595890371,4,5,19
continued,0.024393889522633085,4,5,20
continued,0.15364962437833893,4,5,21
continued,0.09397639549889142,4,5,22
continued,0.014688228991061102,4,5,23
continued,0.12148814007431545,4,5,24
continued,0.1456857854451829,4,5,25
continued,0.0566821977225245,4,5,26
continued,0.19874688745893435,4,5,27
continued,0.11169466104008134,4,5,28
continued,0.19906970711022076,4,5,29
continued,0.0858240128700972,4,5,30
continued,0.07546858514641024,4,5,31
continued,0.03273845195347941,4,5,32
continued,0.12460915281896193,4,5,33
continued,0.1702627536711458,4,5,34
continued,0.19287938511659844,4,5,35
continued,0.18188709346300616,4,5,36
continued,0.08773820875943023,4,5,37
continued,0.15778237694868194,4,5,38
continued,0.09773040126242162,4,5,39
continued,0.19520324227243324,4,5,40
continued,0.11236951701014779,4,5,41
continued,0.12121013858138756,4,5,42
continued,0.10759115766794665,4,5,43
continued,0.08371576249859236,4,5,44
continued,0.06780902114688372,4,5,45
continued,0.10882525343341298,4,5,46
continued,0.021556178831087697,4,5,47
continued,0.07567570178530571,4,5,48
continued,0.11171365639971838,4,5,49
continued,0.11201067504193808,5,6,0
continued,0.03388878907487264,5,6,1
continued,0.15451259473197268,5,6,2
continued,0.1266949204841546,5,6,3
continued,0.13167808936115732,5,6,4
continued,0.151742807438464,5,6,5
continued,0.18388940795672165,5,6,6
continued,0.1430284384091539,5,6,7
continued,0.1644524674377237,5,6,8
continued,0.20487433925704462,5,6,9
continued,0.1687650947423704,5,6,10
continued,0.08490804424452816,5,6,11
continued,0.17391312141633128,5,6,12
continued,0.1253284627075402,5,6,13
continued,0.20560073315015068,5,6,14
continued,0.05512088158235534,5,6,15
continued,0.15820649699115708,5,6,16
continued,0.04710828094122901,5,6,17
continued,0.07248513428420131,5,6,18
continued,0.08488579151520315,5,6,19
continued,0.08953807825083195,5,6,20
continued,0.24241919984797367,5,6,21
continued,0.20420691610292538,5,6,22
continued,0.09043463135058628,5,6,23
continued,0.12132540045906406,5,6,24
continued,0.2014631820309408,5,6,25
continued,0.14380263932269907,5,6,26
continued,0.11722857343685807,5,6,27
continued,0.07766674512024646,5,6,28
continued,0.05875606771840354,5,6,29
continued,0.10210905047868653,5,6,30
continued,0.15567858936571538,5,6,31
continued,0.13942968488843172,5,6,32
continued,0.0976000521933449,5,6,33
continued,0.16940876805011829,5,6,34
continued,0.20310994121700732,5,6,35
continued,0.198771252016701,5,6,36
continued,0.08402794686962635,5,6,37
continued,0.16045140459134746,5,6,38
continued,0.08736987440104514,5,6,39
continued,0.1455001096501731,5,6,40
continued,0.10163704590866551,5,6,41
continued,0.18864290727344815,5,6,42
continued,0.12569072981330576,5,6,43
continued,0.031003188990984427,5,6,44
continued,0.1233152618999602,5,6,45
continued,0.20031318671103043,5,6,46
continued,0.08987056932137308,5,6,47
continued,0.02409422841089631,5,6,48
continued,0.06567962020539908,5,6,49
continued,0.13982812571086464,6,7,0
continued,-0.0339016553505318,6,7,1
continued,0.1431666166514232,6,7,2
continued,0.11783529267671214,6,7,3
continued,0.02064543876001141,6,7,4
continued,0.1981118220370751,6,7,5
continued,0.17439811697658233,6,7,6
continued,0.17409116443117487,6,7,7
continued,0.05179293086419501,6,7,8
continued,0.16434229783407486,6,7,9
continued,0.13481589859032972,6,7,10
continued,0.09418530563915939,6,7,11
continued,0.06863123202017658,6,7,12
continued,0.13527977837826538,6,7,13
continued,0.06466200147344241,6,7,14
continued,0.10274890228392541,6,7,15
continued,0.09400833589585612,6,7,16
continued,0.2237823677646522,6,7,17
continued,0.06869866265996255,6,7,18
continued,0.16302652331371476,6,7,19
continued,0.0921232266845064,6,7,20
continued,0.07023750483587014,6,7,21
continued,0.1732195991777025,6,7,22
continued,0.14172243956361927,6,7,23
continued,0.08383562388747247,6,7,24
continued,0.15586799805357737,6,7,25
continued,0.04511554830286982,6,7,26
continued,0.18015026606107556,6,7,27
continued,0.09378122143206437,6,7,28
continued,0.08282291423214955,6,7,29
continued,-0.025433046211007566,6,7,30
continued,0.0587325866095177,6,7,31
continued,0.0698607062074537,6,7,32
continued,0.12443198252390031,6,7,33
continued,0.021521948317583656,6,7,34
continued,0.10378192533719292,6,7,35
continued,0.21088936629299804,6,7,36
continued,0.1845892519919489,6,7,37
continued,0.18974479384980952,6,7,38
continued,0.061593071937211336,6,7,39
continued,0.18954510710944286,6,7,40
continued,0.09207329498682042,6,7,41
continued,0.21058150915724333,6,7,42
continued,-0.03213936685445195,6,7,43
continued,-0.04477630005741954,6,7,44
continued,0.06693687382130559,6,7,45
continued,-0.080455516301598,6,7,46
continued,0.040691296837774275,6,7,47
continued,0.08031593675132362,6,7,48
continued,0.17897331442796907,6,7,49
continued,0.09870633973867918,7,8,0
continued,0.049234881693305886,7,8,1
continued,0.12230115575759617,7,8,2
continued,0.14629632379238341,7,8,3
continued,0.016895612818470098,7,8,4
continued,0.09587135402871998,7,8,5
continued,0.06252073549452364,7,8,6
continued,0.07960147864830956,7,8,7
continued,0.23366213105279707,7,8,8
continued,0.1913593343349477,7,8,9
continued,0.1802896472264017,7,8,10
continued,0.08854140720374169,7,8,11
continued,0.1073674044895983,7,8,12
continued,0.11664562214008675,7,8,13
continued,0.1949331989765024,7,8,14
continued,0.1840947049653322,7,8,15
continued,0.18512304611495814,7,8,16
continued,0.06666929499729002,7,8,17
continued,0.020600957871160182,7,8,18
continued,0.15909697061204015,7,8,19
continued,0.0949572960610713,7,8,20
continued,0.17827069140523566,7,8,21
continued,0.14391149856806434,7,8,22
continued,0.02189788959064678,7,8,23
continued,0.049104492666201545,7,8,24
continued,0.08899542036607985,7,8,25
continued,0.10405343651034696,7,8,26
continued,0.13339802148438124,7,8,27
continued,0.12351203799788672,7,8,28
continued,0.1712200704175179,7,8,29
continued,0.10527817174040187,7,8,30
continued,0.0944780489750132,7,8,31
continued,0.051192586570004896,7,8,32
continued,0.10698853383432698,7,8,33
continued,0.10532823746240655,7,8,34
continued,0.11661806322642744,7,8,35
continued,-0.02261459427800664,7,8,36
continued,0.04389348423195965,7,8,37
continued,0.11738782729485855,7,8,38
continued,-0.026186780169883753,7,8,39
continued,0.10144901005078794,7,8,40
continued,-0.006654786290032563,7,8,41
continued,0.17779049874019753,7,8,42
continued,0.1091784676545798,7,8,43
continued,0.11051973123848244,7,8,44
continued,0.12011578008248366,7,8,45
continued,0.1384947794926772,7,8,46
continued,0.13788226930677683,7,8,47
continued,0.2051913959765499,7,8,48
continued,0.13601176959006886,7,8,49
continued,0.14158174910663496,8,9,0
continued,0.06965281313419372,8,9,1
continued,0.1200809281251075,8,9,2
continued,0.054129288633201565,8,9,3
continued,-0.018902911139168296,8,9,4
continued,0.03746423183216605,8,9,5
continued,0.1786528998119774,8,9,6
continued,0.14653451132242773,8,9,7
continued,0.11707749388485886,8,9,8
continued,0.17574133994652183,8,9,9
continued,0.1025110606768474,8,9,10
continued,0.16740919727295472,8,9,11
continued,0.07604441567267284,8,9,12
continued,0.048943231002917094,8,9,13
continued,0.1751240086589658,8,9,14
continued,0.18261868484305913,8,9,15
continued,0.05822287812322797,8,9,16
continued,0.08477349682417194,8,9,17
continued,0.11547798592439126,8,9,18
continued,0.06145202763526859,8,9,19
continued,0.08404506158933729,8,9,20
continued,0.07431148037210723,8,9,21
continued,0.08820359803463662,8,9,22
continued,0.11112116368398217,8,9,23
continued,0.07743380346975726,8,9,24
continued,0.19275237372760615,8,9,25
continued,0.16407008573672247,8,9,26
continued,0.08626431857289416,8,9,27
continued,0.20032017933679253,8,9,28
continued,0.1639970883999438,8,9,29
continued,0.1150674756809188,8,9,30
continued,0.0807870646531252,8,9,31
continued,0.032200296639004214,8,9,32
continued,0.11519900008221644,8,9,33
continued,0.1902727261562439,8,9,34
continued,0.22421828457650042,8,9,35
continued,0.055997032882831074,8,9,36
continued,0.16157623532202117,8,9,37
continued,0.057286693026561586,8,9,38
continued,0.16602170882239228,8,9,39
continued,0.1277100091108148,8,9,40
continued,0.0860155534733964,8,9,41
continued,0.2272935827654796,8,9,42
continued,0.21816418049603195,8,9,43
continued,0.02536008215284375,8,9,44
continued,0.10992526650835774,8,9,45
continued,0.22368158378129144,8,9,46
continued,0.04203893214003482,8,9,47
continued,0.19720940649180652,8,9,48
continued,0.04181900986145913,8,9,49
continued,0.2335935424238108,9,10,0
continued,0.16833414272685865,9,10,1
continued,0.06952676668355497,9,10,2
continued,0.06013496567569082,9,10,3
continued,0.07326791695049847,9,10,4
continued,0.11534106773903116,9,10,5
continued,0.18824442276488962,9,10,6
continued,0.05992313873602155,9,10,7
continued,0.06187653337725476,9,10,8
continued,0.16286356352879072,9,10,9
continued,0.09486259808179662,9,10,10
continued,0.10153757123693843,9,10,11
continued,0.14651823718170548,9,10,12
continued,-0.03002944802434582,9,10,13
continued,0.18759383857981587,9,10,14
continued,0.1320650122322943,9,10,15
continued,0.19301669539626587,9,10,16
continued,0.07474892963659834,9,10,17
continued,0.07614104102717441,9,10,18
continued,-0.0137509186656074,9,10,19
continued,0.06550791370458225,9,10,20
continued,0.1589054226483097,9,10,21
continued,0.13217304500291643,9,10,22
continued,0.05803395883636483,9,10,23
continued,0.07486879240693653,9,10,24
continued,0.19461146043379882,9,10,25
continued,0.1507804285239662,9,10,26
continued,0.07395925346775482,9,10,27
continued,0.11222522335349669,9,10,28
continued,0.1684993921321473,9,10,29
continued,0.15803299744025812,9,10,30
continued,-0.0341117272669058,9,10,31
continued,0.15062831620491196,9,10,32
continued,0.1388601205585548,9,10,33
continued,0.17096200116144256,9,10,34
continued,0.13907770771620975,9,10,35
continued,0.021293681617863765,9,10,36
continued,0.12045381502342963,9,10,37
continued,0.09834606297306388,9,10,38
continued,0.13443855749243072,9,10,39
continued,0.11299091218605548,9,10,40
continued,0.19860316661301092,9,10,41
continued,0.008795049746484294,9,10,42
continued,0.1656348741506302,9,10,43
continued,0.106602556082433,9,10,44
continued,0.04996265565578475,9,10,45
continued,0.09600166057722767,9,10,46
continued,0.07014348699471164,9,10,47
continued,0.1407615210641282,9,10,48
continued,0.03307453043812723,9,10,49
continued,0.14379903688305218,10,11,0
continued,0.03000381626350671,10,11,1
continued,0.09327309888717047,10,11,2
continued,0.12049999562075527,10,11,3
continued,0.1195796211097577,10,11,4
continued,0.12946082310322365,10,11,5
continued,0.019428384768427405,10,11,6
continued,0.040459197552754365,10,11,7
continued,0.07148870425539036,10,11,8
continued,0.17323386221528453,10,11,9
continued,0.12323075897599517,10,11,10
continued,0.0031836164389384258,10,11,11
continued,0.14518725811206193,10,11,12
continued,0.11254904990240323,10,11,13
continued,0.00503499633892136,10,11,14
continued,0.07089108472661343,10,11,15
continued,0.06312258028282504,10,11,16
continued,0.08842225956692898,10,11,17
continued,0.1383069818647932,10,11,18
continued,0.10683596510896008,10,11,19
continued,0.12228475010371184,10,11,20
continued,0.07045367806892598,10,11,21
continued,0.02852599765331901,10,11,22
continued,0.1202692267262216,10,11,23
continued,0.08145943102054942,10,11,24
continued,0.10888259624768194,10,11,25
continued,0.1235524932000958,10,11,26
continued,0.1629094140092886,10,11,27
continued,0.24135661355180824,10,11,28
continued,0.16057909073924692,10,11,29
continued,0.13199428223713938,10,11,30
continued,0.11498832462682121,10,11,31
continued,0.096145116197635,10,11,32
continued,0.07359751204161466,10,11,33
continued,0.14255910633764404,10,11,34
continued,0.11239364592959498,10,11,35
continued,0.09048246463154858,10,11,36
continued,0.14323460203117294,10,11,37
continued,0.06270264674235582,10,11,38
continued,0.10269762764682763,10,11,39
continued,0.17828877341986585,10,11,40
continued,0.09479744652972508,10,11,41
continued,0.12175918247776729,10,11,42
continued,0.12135909919139737,10,11,43
continued,0.051312598430731174,10,11,44
continued,0.16638471654006706,10,11,45
continued,0.15780462482540192,10,11,46
continued,0.16998539360597875,10,11,47
continued,0.12780050107364535,10,11,48
continued,0.14668370187344335,10,11,49
continued,0.13617591415302438,11,12,0
continued,0.03488178994765554,11,12,1
continued,0.05253595503349531,11,12,2
continued,0.05006430259530016,11,12,3
continued,0.17148437326245095,11,12,4
continued,0.16894874174146082,11,12,5
continued,0.0828699008917394,11,12,6
continued,0.17345764163234864,11,12,7
continued,0.06305956823685305,11,12,8
continued,0.12177207851545008,11,12,9
continued,0.09102935925605135,11,12,10
continued,0.09333744186755466,11,12,11
continued,0.1490821014169641,11,12,12
continued,0.13025636003239494,11,12,13
continued,0.049129552823196455,11,12,14
continued,-0.02662944378405062,11,12,15
continued,0.06070614165732302,11,12,16
continued,0.03557296203724991,11,12,17
continued,0.0981226614777391,11,12,18
continued,0.17135228735826366,11,12,19
continued,0.12482021093657517,11,12,20
continued,0.1235269491031683,11,12,21
continued,0.17591115304126106,11,12,22
continued,0.18192965390720955,11,12,23
continued,0.09134603250558276,11,12,24
continued,0.14806178758736696,11,12,25
continued,0.2250256965199926,11,12,26
continued,0.13630332380520221,11,12,27
continued,0.07950032800506866,11,12,28
continued,0.09147773178258627,11,12,29
continued,0.05395518870062292,11,12,30
continued,0.03511569424587903,11,12,31
continued,0.1369217910329152,11,12,32
continued,0.1717375584963736,11,12,33
continued,0.19599624408810662,11,12,34
continued,0.09615531551078883,11,12,35
continued,0.09068340364682327,11,12,36
continued,0.09139309303472286,11,12,37
continued,0.19296587614532462,11,12,38
continued,0.07420983315874613,11,12,39
continued,0.12930088805406395,11,12,40
continued,0.07035793044802872,11,12,41
continued,0.0742677034998932,11,12,42
continued,0.12648857874659164,11,12,43
continued,0.052799922499666134,11,12,44
continued,0.09465157906829078,11,12,45
continued,0.11690738667423965,11,12,46
continued,0.06042241270118077,11,12,47
continued,0.15583595046147977,11,12,48
continued,0.1858283011869526,11,12,49
continued,0.13307424851364857,12,13,0
continued,0.09219680888103272,12,13,1
continued,0.08300613894131754,12,13,2
continued,0.05382670891585471,12,13,3
continued,0.08042320734047097,12,13,4
continued,0.09218269970081289,12,13,5
continued,0.06876238167012425,12,13,6
continued,0.04604336085252598,12,13,7
continued,-0.0022503779783429757,12,13,8
continued,0.05378182860894375,12,13,9
continued,0.13513852772006152,12,13,10
continued,0.06834292826977562,12,13,11
continued,0.14425561206628726,12,13,12
continued,0.14675916842918643,12,13,13
continued,0.060026546652257554,12,13,14
continued,0.16532885921507903,12,13,15
continued,0.08902810745687394,12,13,16
continued,0.17447719267732373,12,13,17
continued,0.07500510846297216,12,13,18
continued,0.15661081473860952,12,13,19
continued,0.1135347923728404,12,13,20
continued,0.15649785411473904,12,13,21
continued,0.08937201786420668,12,13,22
continued,0.2011528398391862,12,13,23
continued,0.184642133839765,12,13,24
continued,0.054899632581248595,12,13,25
continued,0.11720811439717077,12,13,26
continued,0.03027254969129199,12,13,27
continued,0.0813240008447846,12,13,28
continued,0.160588050340871,12,13,29
continued,0.04102289524631214,12,13,30
continued,0.13219372360154996,12,13,31
continued,0.07093048644418813,12,13,32
continued,0.10673603536669483,12,13,33
continued,0.09918471766285637,12,13,34
continued,0.15021761908763825,12,13,35
continued,0.13190897149214942,12,13,36
continued,0.11630268621272204,12,13,37
continued,0.09905476298701765,12,13,38
continued,0.08494944693442899,12,13,39
continued,0.06379914233968838,12,13,40
continued,0.15099718245879837,12,13,41
continued,0.11147093600265999,12,13,42
continued,0.19659136981209746,12,13,43
continued,0.18055377501014824,12,13,44
continued,0.1181379343825015,12,13,45
continued,0.24221215646239888,12,13,46
continued,0.13522482856520715,12,13,47
continued,0.09483479334744929,12,13,48
continued,0.10651807916064074,12,13,49
continued,0.11058332290605308,13,14,0
continued,0.08934793360548109,13,14,1
continued,0.08511221379319582,13,14,2
continued,0.1292332170989797,13,14,3
continued,0.049091431146073485,13,14,4
continued,0.15515627374335159,13,14,5
continued,0.06870737895356495,13,14,6
continued,0.05784994048896276,13,14,7
continued,0.1254294578387323,13,14,8
continued,0.06554328280993593,13,14,9
continued,0.0794743816170337,13,14,10
continued,0.03313402894528203,13,14,11
continued,0.07784710959170973,13,14,12
continued,0.054975314572232155,13,14,13
continued,0.1041792621717699,13,14,14
continued,0.09107916094457656,13,14,15
continued,0.08918475923249052,13,14,16
continued,0.16030221105693712,13,14,17
continued,0.11781754992524524,13,14,18
continued,0.10256083724034418,13,14,19
continued,0.18474480430213155,13,14,20
continued,0.15391107433913204,13,14,21
continued,0.07721798788606164,13,14,22
continued,0.06630745623372108,13,14,23
continued,0.05802563996487608,13,14,24
continued,0.13586092567123637,13,14,25
continued,0.046089787566528276,13,14,26
continued,0.007811175669255967,13,14,27
continued,0.22159034415637785,13,14,28
continued,0.1680065347058482,13,14,29
continued,0.17991963186393875,13,14,30
continued,0.19810514916025898,13,14,31
continued,0.10835941600027717,13,14,32
continued,0.09327075576884779,13,14,33
continued,0.0638972801022303,13,14,34
continued,0.1418164056777809,13,14,35
continued,0.017401655716605156,13,14,36
continued,0.15898694111821135,13,14,37
continued,0.14369877814674736,13,14,38
continued,0.06597801302300486,13,14,39
continued,0.2095413576178295,13,14,40
continued,0.20632148714032236,13,14,41
continued,0.15186623619345183,13,14,42
continued,0.10539596113740671,13,14,43
continued,0.14567401607898403,13,14,44
continued,0.08175575968343847,13,14,45
continued,0.11061029657393466,13,14,46
continued,0.10365419294786579,13,14,47
continued,0.1332517568863277,13,14,48
continued,0.09450066772876146,13,14,49
continued,0.0688834436935885,14,15,0
continued,0.0614644202856453,14,15,1
continued,0.19603490589002384,14,15,2
continued,0.06596193009256301,14,15,3
continued,0.10367600472369659,14,15,4
continued,0.05881964489122997,14,15,5
continued,0.0002128883571301753,14,15,6
continued,0.16122169712958279,14,15,7
continued,0.16787654425038584,14,15,8
continued,0.10437826693874923,14,15,9
continued,0.11501163042160169,14,15,10
continued,0.15415941039001355,14,15,11
continued,0.1605434978173458,14,15,12
continued,0.042376104928847066,14,15,13
continued,0.032622673126715865,14,15,14
continued,0.05834434070467543,14,15,15
continued,0.0340094327784274,14,15,16
continued,0.07643399295896672,14,15,17
continued,0.14614731040061515,14,15,18
continued,0.0929787313817798,14,15,19
continued,0.10519396475968897,14,15,20
continued,0.1588593484512928,14,15,21
continued,0.13303524807744077,14,15,22
continued,0.13883739982004803,14,15,23
continued,0.15421591822737593,14,15,24
continued,0.12176705512377295,14,15,25
continued,0.060887326024577956,14,15,26
continued,0.09633202385907436,14,15,27
continued,0.1437831857006318,14,15,28
continued,0.16359521683901812,14,15,29
continued,0.06291135627521169,14,15,30
continued,0.10504792545408012,14,15,31
continued,0.19028432132811046,14,15,32
continued,0.08643255541368637,14,15,33
continued,0.1437938702377695,14,15,34
continued,0.16005773031171985,14,15,35
continued,0.05504808309998316,14,15,36
continued,0.12880493999675607,14,15,37
continued,0.1555895251924977,14,15,38
continued,-0.04976792759307722,14,15,39
continued,0.10510905718375674,14,15,40
continued,0.20245823908127147,14,15,41
continued,0.0355751566318504,14,15,42
continued,0.10385124540136384,14,15,43
continued,0.06756715609480916,14,15,44
continued,0.07268569435910534,14,15,45
continued,0.2283059319296839,14,15,46
continued,0.17860431198137128,14,15,47
continued,0.1464287464950206,14,15,48
continued,0.17470935672121712,14,15,49
continued,0.075576774357408,15,16,0
continued,0.10852516090144744,15,16,1
continued,0.0775962293470343,15,16,2
continued,0.11700018494090927,15,16,3
continued,0.12010092162084765,15,16,4
continued,0.0976361160690735,15,16,5
continued,0.1596565108382959,15,16,6
continued,0.13336885655748687,15,16,7
continued,0.001063176830693439,15,16,8
continued,0.06868294992628944,15,16,9
continued,0.004500818910302613,15,16,10
continued,0.08958204954496503,15,16,11
continued,0.18028002073127036,15,16,12
continued,0.1068723747647767,15,16,13
continued,0.03862926629753242,15,16,14
continued,0.12036089766631303,15,16,15
continued,0.1341114109120331,15,16,16
continued,0.0816200922747407,15,16,17
continued,0.2566847677919466,15,16,18
continued,0.1325536293526125,15,16,19
continued,0.08704280358253129,15,16,20
continued,0.25304376706147574,15,16,21
continued,0.11308607622596428,15,16,22
continued,0.1359474681703052,15,16,23
